"Index" "Modal.PriceBrinjal" "Modal.PricePotato" "Modal.PriceLadiesfing" "Modal.PriceCarrot" "Modal.PriceTomato" "Modal.Price.bitter.groud" "Modal.Price.beetroot" "Modal.Price.ginger" "Modal.Price.garlic" "PetrolPrice" "Modal.Price.cauliflower" "Modal.Price.cabbage" "Modal.PriceOnion"
"2014-06-01" 2014-06-01 1650 1657.42810161415 1789.28571428571 965.274002483305 638.024733664269 2982.14285714286 568.107151246686 6458.33333333333 3053.78362779105 80 576.696832579186 528.199741435036 866.642964878259
"2014-06-08" 2014-06-08 1616.32653061224 1820.95238095238 2195.91836734694 1594.39181733299 622.448979591837 2871.42857142857 600 6333.33333333333 4026.78571428571 80.0314285714286 943.877551020408 984.69387755102 976.122448979592
"2014-06-15" 2014-06-15 1714.28571428571 1839.88095238095 2178.57142857143 990.47619047619 667.857142857143 2447.95918367347 592.857142857143 5958.33333333333 4197.61904761905 80.11 946.428571428571 782.142857142857 1467.85714285714
"2014-06-22" 2014-06-22 2010.9693877551 1861.30952380952 2264.28571428571 1018.45238095238 657.908163265306 2837.43686868687 658.375850340136 5053.57142857143 3404.7619047619 80.11 1190.05102040816 876.275510204082 1791.07142857143
"2014-06-29" 2014-06-29 2300 1846.42857142857 2435.71428571429 989.285714285714 952.142857142857 3184.69387755102 953.035714285714 5169.64285714286 3782.14285714286 80.1457142857143 1450 1110.71428571429 1739.28571428571
"2014-07-06" 2014-07-06 2225 1853.57142857143 2304.84693877551 1064.28571428571 1125 3285.71428571429 1072.81746031746 5089.28571428571 3760.71428571429 81.5228571428571 1400 1200 1567.85714285714
"2014-07-13" 2014-07-13 1533.75850340136 1960.71428571429 2205.27210884354 1282.14285714286 1947.36394557823 3040.81632653061 1557.99319727891 5117.85714285714 3889.28571428571 81.75 1325 1198.89455782313 1492.68707482993
"2014-07-20" 2014-07-20 1191.66666666667 1951.78571428571 2129.7619047619 1364.28571428571 3361.90476190476 2957.14285714286 1408.67346938776 5116.07142857143 4021.42857142857 81.75 1196.42857142857 1141.66666666667 1345.2380952381
"2014-07-27" 2014-07-27 1210.71428571429 1992.85714285714 2611.90476190476 1678.57142857143 3244.04761904762 3316.83673469388 1064.28571428571 5482.14285714286 4214.28571428571 81.75 1100 1053.57142857143 1405.95238095238
"2014-08-03" 2014-08-03 1680.95238095238 2105.35714285714 3009.52380952381 1539.28571428571 3215.47619047619 3473.80952380952 1290.47619047619 5496.42857142857 4160.71428571429 81.2571428571429 1176.19047619048 1022.61904761905 1415.47619047619
"2014-08-10" 2014-08-10 2396.42857142857 2371.42857142857 3369.04761904762 1571.42857142857 2157.14285714286 3755.95238095238 888.095238095238 5771.42857142857 4464.28571428571 80.6 1144.04761904762 979.761904761905 1433.33333333333
"2014-08-17" 2014-08-17 2397.61904761905 2621.42857142857 3455.95238095238 1465.17857142857 2158.33333333333 3912.07482993197 793.367346938776 5184.52380952381 4642.85714285714 79.6228571428571 896.428571428571 868.707482993197 1350
"2014-08-24" 2014-08-24 1609.86394557823 2387.5 2770.91836734694 1539.28571428571 2956.97278911565 3208.67346938776 748.214285714286 4771.42857142857 4557.85714285714 78.32 897.448979591837 920.918367346939 1193.62244897959
"2014-08-31" 2014-08-31 1545.2380952381 2423.57142857143 2535.71428571429 1346.42857142857 2000 2636.90476190476 750 5057.14285714286 4457.14285714286 78.0471428571428 910 835.357142857143 1159.52380952381
"2014-09-07" 2014-09-07 1757.14285714286 3019.64285714286 2479.42176870748 1839.28571428571 1414.28571428571 2752.38095238095 802.380952380952 4703.57142857143 4625 76.41 753.021978021978 750 1115.95238095238
"2014-09-14" 2014-09-14 2260.71428571429 2805.35714285714 3045.2380952381 1830.35714285714 1871.42857142857 2803.57142857143 837.5 4310.71428571429 4428.57142857143 76.41 1523.1684981685 866.666666666667 904.727891156463
"2014-09-21" 2014-09-21 2017.85714285714 2648.21428571429 2921.42857142857 1739.28571428571 1922.61904761905 3440.47619047619 835.714285714286 3892.85714285714 4714.28571428571 76.41 1820.2380952381 794.047619047619 948.333333333333
"2014-09-28" 2014-09-28 1511.39455782313 2892.85714285714 2120.74829931973 1760.71428571429 1807.31292517007 2578.1462585034 893.112244897959 3318.45238095238 4750 76.41 1730.10204081633 700.510204081633 809.183673469388
"2014-10-05" 2014-10-05 1533.37301587302 2771.42857142857 1853.50529100529 1713.09523809524 1636.64021164021 2055.37037037037 812.222222222222 3404.6451914099 4452.38095238095 75.9242857142857 1389.65608465608 652.830687830688 942.063492063492
"2014-10-12" 2014-10-12 1619.32888540031 3062.5 1721.32391418106 1671.42857142857 1357.33908948195 1968.13186813187 769.073783359498 3450 4250 75.73 1119.36159079016 621.813186813187 1031.08320251177
"2014-10-19" 2014-10-19 1860.80586080586 3039.28571428571 1887.91208791209 1635.71428571429 1368.86446886447 2051.55677655678 1016.48351648352 3492.85714285714 4196.42857142857 74.8228571428571 1356.41025641026 604.761904761905 633.882783882784
"2014-10-26" 2014-10-26 1943.57993197279 2802.08333333333 1889.79591836735 1887.5 921.768707482993 2013.52040816327 1141.58163265306 3413.69047619048 4107.14285714286 74.46 1476.36054421769 577.380952380952 798.214285714286
"2014-11-02" 2014-11-02 2030.95238095238 3235.71428571429 2440.47619047619 1528.57142857143 816.666666666667 2054.7619047619 1088.46153846154 3467.85714285714 4321.42857142857 73.7314285714286 1657.14285714286 660.714285714286 648.095238095238
"2014-11-09" 2014-11-09 2644.70238095238 3203.57142857143 3200.83333333333 1321.42857142857 1111.76587301587 3067.15367965368 1200.04329004329 3282.14285714286 4178.57142857143 71.91 1567.85714285714 648.472222222222 668.888888888889
"2014-11-16" 2014-11-16 2521.46164021164 2871.72619047619 2690.19510582011 1463.09523809524 813.492063492063 2685.51587301587 1240.72420634921 3422.61904761905 4392.85714285714 71.91 1196.26322751323 599.305555555556 644.57671957672
"2014-11-23" 2014-11-23 2372.86641929499 2883.92857142857 2691.83673469388 1451.78571428571 752.197802197802 2523.50803957947 1164.12337662338 3589.28571428571 4357.14285714286 71.91 575.21645021645 528.849721706865 646.444032158318
"2014-11-30" 2014-11-30 3183.33333333333 2970.2380952381 2901.19047619048 1589.28571428571 846.428571428571 2666.66666666667 885.714285714286 3107.14285714286 4285.71428571429 71.91 626.190476190476 519.047619047619 525
"2014-12-07" 2014-12-07 3314.28571428571 2821.42857142857 3217.68707482993 1716.07142857143 1063.35034013605 3094.96336996337 1134.60884353741 3128.57142857143 4053.57142857143 70.95 476.445578231293 515.391156462585 541.836734693878
"2014-12-14" 2014-12-14 2573.80952380952 2700 2746.9387755102 1362.5 1224.14965986395 2953.1462585034 1111.22448979592 2811.42857142857 3882.14285714286 70.95 482.312925170068 559.863945578231 573.979591836735
"2014-12-21" 2014-12-21 2060.71428571429 2677.38095238095 2917.85714285714 1616.07142857143 1255.95238095238 2861.90476190476 1073.80952380952 2736.90476190476 4000 69.1585714285714 1082.14285714286 683.333333333333 707.142857142857
"2014-12-28" 2014-12-28 2629.96031746032 2402.38095238095 3053.57142857143 1351.78571428571 1774.60317460317 3153.27380952381 970.238095238095 2803.57142857143 4000 68.86 1733.73015873016 804.960317460317 996.825396825397
"2015-01-04" 2015-01-04 2422.44897959184 2166.66666666667 3167.09183673469 1410.71428571429 1881.2925170068 3410.71428571429 970.357142857143 2700 4267.85714285714 68.86 1308.75850340136 781.632653061224 966.666666666667
"2015-01-11" 2015-01-11 1701.51515151515 2057.7380952381 3201.2987012987 1396.42857142857 1821.75324675325 3545.99567099567 996.969696969697 3173.57142857143 4750 68.86 960.38961038961 803.354978354978 991.558441558442
"2015-01-18" 2015-01-18 2012.01298701299 1455.35714285714 3616.18738404453 1339.88095238095 1865.29066171923 3403.24675324675 893.116883116883 5221.07747154227 4500 68.1457142857143 704.52380952381 1099.65058750773 983.580705009276
"2015-01-25" 2015-01-25 1584.43223443223 1311.30952380952 3678.0753968254 1323.21428571429 1519.68864468864 3560.01984126984 883.878968253968 5249.99791554614 5455.35714285714 66.36 520.695970695971 1102.83882783883 615.013227513228
"2015-02-01" 2015-02-01 958.241758241758 1096.42857142857 3470.77922077922 1342.85714285714 1176.73992673993 3197.07792207792 852.643784786642 5249.94524399381 5668.57142857143 66.36 444.413919413919 1020.6043956044 432.67316017316
"2015-02-08" 2015-02-08 1050 1084.52380952381 3174.74489795918 1101.78571428571 1430.95238095238 3464.28571428571 765.47619047619 4863.39027368568 5446.42857142857 64.6028571428571 498.809523809524 1002.38095238095 1047.61904761905
"2015-02-15" 2015-02-15 1312.91208791209 1012.2619047619 3190.93406593407 1194.64285714286 1364.92673992674 3473.07692307692 691.758241758242 2917.1335200747 5303.57142857143 63.9 539.377289377289 1101.73992673993 1449.81684981685
"2015-02-22" 2015-02-22 1110.2380952381 949.047619047619 3018.45238095238 1109.52380952381 1241.74603174603 3096.19047619048 744.761904761905 2876.47058823529 4746.19047619048 64.81 601.111111111111 1008.80952380952 1651.98412698413
"2015-03-01" 2015-03-01 1110.94619666048 982.738095238095 2802.80612244898 994.642857142857 1157.14285714286 3161.59090909091 759.485157699443 2746.13445378151 5300.59523809524 65.2857142857143 543.908472479901 889.502164502165 1826.19047619048
"2015-03-08" 2015-03-08 1369.55782312925 874.404761904762 3066.32653061224 1182.14285714286 1127.55102040816 3088.26530612245 798.214285714286 2837.5 4250 68.14 667.34693877551 947.959183673469 1854.1156462585
"2015-03-15" 2015-03-15 1157.14285714286 882.142857142857 2803.57142857143 1085.71428571429 1070.2380952381 3071.42857142857 671.428571428571 3064.28571428571 3696.42857142857 68.14 689.285714285714 867.857142857143 2992.85714285714
"2015-03-22" 2015-03-22 902.210884353741 796.428571428571 3079.16666666667 998.214285714286 941.190476190476 2936.73469387755 565.561224489796 3067.85714285714 3278.80952380952 68.14 597.874149659864 680.272108843537 4427.89115646259
"2015-03-29" 2015-03-29 883.503401360544 799.404761904762 2890.6462585034 1017.85714285714 913.43537414966 2937.75510204082 571.938775510204 2846.42857142857 2696.42857142857 68.14 557.142857142857 641.530612244898 4482.65306122449
"2015-04-05" 2015-04-05 959.52380952381 723.809523809524 2683.33333333333 1039.28571428571 825 2811.22448979592 660.204081632653 2488.09523809524 3185.71428571429 67.7914285714286 642.857142857143 671.428571428571 1650
"2015-04-12" 2015-04-12 994.96336996337 799.404761904762 2496.1038961039 1114.28571428571 882.142857142857 2737.01298701299 652.362637362637 2639.28571428571 3250 67.53 750.992063492063 659.89010989011 791.025641025641
"2015-04-19" 2015-04-19 871.245421245421 938.095238095238 2049.80158730159 921.428571428571 723.809523809524 2645.50264550265 668.005952380952 2662.5 3250 67.05 793.849206349206 606.868131868132 402.930402930403
"2015-04-26" 2015-04-26 1077.31292517007 916.071428571429 2036.10544217687 913.095238095238 994.642857142857 2479.06746031746 671.489076399791 2842.85714285714 3453.57142857143 66.69 821.473268794697 685.221088435374 379.901992848421
"2015-05-03" 2015-05-03 1267.92328042328 832.142857142857 2019.21296296296 1176.19047619048 887.830687830688 2542.5 955.763888888889 2500.95238095238 3636.90476190476 68.4685714285714 1023.0753968254 660.085978835979 357.65873015873
"2015-05-10" 2015-05-10 1886.1038961039 807.142857142857 1833.07359307359 935.714285714286 965.800865800866 2567.18614718615 618.701298701299 2635.71428571429 4053.57142857143 70.84 1009.48051948052 651.926406926407 325.584415584416
"2015-05-17" 2015-05-17 2135.98901098901 858.928571428571 1941.57509157509 954.166666666667 798.534798534798 2596.15384615385 808.791208791209 2438.69047619048 3889.88095238095 71.7771428571429 800 784.468864468864 358.333333333333
"2015-05-24" 2015-05-24 1873.97959183673 871.428571428571 2046.25850340136 1007.14285714286 899.744897959184 2394.04761904762 524.744897959184 2457.14285714286 4571.42857142857 74.12 705.867346938776 627.551020408163 371.896258503401
"2015-05-31" 2015-05-31 1930.95238095238 903.571428571429 2051.19047619048 1182.14285714286 933.333333333333 2669.04761904762 784.948979591837 2435.71428571429 5303.57142857143 74.12 986.904761904762 644.047619047619 374.404761904762
"2015-06-07" 2015-06-07 1970.2380952381 953.571428571429 2083.33333333333 1196.42857142857 983.333333333333 2636.90476190476 775.102040816327 2610.71428571429 5303.57142857143 74.12 1088.09523809524 654.761904761905 469.642857142857
"2015-06-14" 2015-06-14 2104.7619047619 1003.57142857143 2311.90476190476 1296.42857142857 1132.14285714286 2950 1215.51020408163 3350 5303.85714285714 74.12 1225 723.809523809524 786.904761904762
"2015-06-21" 2015-06-21 1942.85714285714 964.285714285714 2429.7619047619 1332.14285714286 1061.90476190476 3345.2380952381 1520.2380952381 3410.71428571429 5928.57142857143 74.6857142857143 1288.09523809524 740.47619047619 1180.95238095238
"2015-06-28" 2015-06-28 1922.63321995465 888.095238095238 2524.84552154195 1020.2380952381 1588.40702947846 3499.57482993197 1453.52040816327 3414.28571428571 6178.57142857143 74.78 1272.26332199546 694.586167800453 1021.9246031746
"2015-07-05" 2015-07-05 2025.95238095238 992.857142857143 2750.71428571429 1332.14285714286 1208.80952380952 3263.09523809524 1480 3242.85714285714 6678.57142857143 74.5942857142857 1360 711.904761904762 827.380952380952
"2015-07-12" 2015-07-12 1845.13605442177 860.714285714286 2014.42176870748 1235.71428571429 1343.97959183673 2961.66666666667 1173.4693877551 3257.14285714286 6814.28571428571 74.52 1151.80272108844 701.394557823129 895.170068027211
"2015-07-19" 2015-07-19 1516.19047619048 789.285714285714 1552.44897959184 1507.14285714286 1876.32653061224 2854.7619047619 1406.45918367347 3207.14285714286 6964.28571428571 73.0628571428571 952.040816326531 710.408163265306 765.034013605442
"2015-07-26" 2015-07-26 1159.65986394558 828.571428571429 1652.68707482993 1516.07142857143 1553.97959183673 2643.31632653061 1274.60204081633 3455.35714285714 7003.57142857143 71.97 715.136054421769 664.965986394558 729.591836734694
"2015-08-02" 2015-08-02 1402.38095238095 892.857142857143 1821.90476190476 1471.42857142857 1225.71428571429 2568.57142857143 1416.42857142857 3278.57142857143 7310.71428571429 71.2671428571429 792.857142857143 815.47619047619 758.333333333333
"2015-08-09" 2015-08-09 1653.40136054422 821.428571428571 2492.72108843537 1385.71428571429 893.367346938776 2684.69387755102 1189.20068027211 3221.42857142857 6900 69.51 1476.59863945578 950.272108843537 1262.24489795918
"2015-08-16" 2015-08-16 1520.99206349206 807.142857142857 2262.06349206349 1535.71428571429 596.547619047619 2462.85714285714 1187.53968253968 3857.14285714286 7435.71428571429 69.3285714285714 1136.11111111111 850.198412698413 1786.25541125541
"2015-08-23" 2015-08-23 1481.78571428571 942.857142857143 1883.86904761905 1571.42857142857 828.035714285714 2395.47619047619 1121.90476190476 3892.85714285714 7557.14285714286 68.24 860.873015873016 756.111111111111 2262.64880952381
"2015-08-30" 2015-08-30 1618.50340136054 832.142857142857 1632.41496598639 1596.42857142857 758.775510204082 2086.75170068027 883.265306122449 3650 7692.85714285714 68.24 697.925170068027 710.680272108843 1483.67346938776
"2015-09-06" 2015-09-06 1324.04761904762 900 1731.42857142857 1685.71428571429 894.52380952381 1887.61904761905 879.081632653061 3485.71428571429 7671.42857142857 68.2485714285714 689.285714285714 737.551020408163 975
"2015-09-13" 2015-09-13 1334.2619047619 1239.28571428571 1738.2619047619 1798.21428571429 845.142857142857 1707.16666666667 874.714285714286 3421.42857142857 7857.14285714286 68.25 690.452380952381 651.428571428571 672.142857142857
"2015-09-20" 2015-09-20 1254.82993197279 1100 1880.01700680272 1678.57142857143 890.459183673469 1481.5306122449 635 3457.14285714286 7942.85714285714 68.25 787.925170068027 628.12925170068 519.727891156463
"2015-09-27" 2015-09-27 1867.85714285714 928.571428571429 2790.47619047619 1528.57142857143 972.380952380952 1738.55442176871 842.857142857143 3178.57142857143 8214.28571428571 68.25 1197.61904761905 674.761904761905 438.43537414966
"2015-10-04" 2015-10-04 2612.31292517007 1000 3620.47619047619 1846.42857142857 1296.66666666667 2851.90476190476 850.510204081633 3492.85714285714 7214.28571428571 68.25 1250.95238095238 671.904761904762 450.340136054422
"2015-10-11" 2015-10-11 2503.0612244898 1075 3107.24489795918 1692.85714285714 1301.08843537415 2656.12244897959 844.829931972789 3585.71428571429 8092.85714285714 68.25 1119.62585034014 528.401360544218 575.102040816327
"2015-10-18" 2015-10-18 2481.19047619048 1325 3228.33333333333 2014.28571428571 1766.90476190476 2615.2619047619 1109.28571428571 3495 8121.42857142857 68.25 1209.28571428571 606.666666666667 552.244897959184
"2015-10-25" 2015-10-25 2273.43537414966 1240.47619047619 3169.04761904762 2233.33333333333 1345.87301587302 2980.10378510378 668.367346938776 3264.28571428571 7704.7619047619 68.25 1347.77777777778 679.115646258503 497.959183673469
"2015-11-01" 2015-11-01 2285.87301587302 1254.7619047619 2712.85714285714 2461.90476190476 1720.85714285714 2376.94897959184 1043.40659340659 3442.61904761905 8347.61904761905 68.1814285714286 1009.57142857143 681.031746031746 549.744897959184
"2015-11-08" 2015-11-08 2085 1042.85714285714 3400.19480519481 2400 2272.5974025974 2419.15584415584 899.87012987013 3235.71428571429 9242.85714285714 67.77 1258.37662337662 702.012987012987 686.363636363636
"2015-11-15" 2015-11-15 1626.15476190476 1042.85714285714 3428.57142857143 2308.33333333333 2898.85714285714 2292.28571428571 1031.19047619048 3257.14285714286 8974.28571428571 67.77 1219.02380952381 865.52380952381 620
"2015-11-22" 2015-11-22 1592.44897959184 1035.71428571429 3566.13386613387 2233.33333333333 3426.68831168831 2733.76623376623 1268.57142857143 2985.71428571429 9014.28571428571 68.13 1364.28571428571 1008.16326530612 614.735264735265
"2015-11-29" 2015-11-29 1711.73469387755 1135.71428571429 3114.56043956044 1928.57142857143 2492.95918367347 2531.22448979592 915.612244897959 2714.28571428571 12321.4285714286 68.13 1059.00427350427 881.428571428571 658.281004709576
"2015-12-06" 2015-12-06 2383.14285714286 1057.85714285714 3520.19047619048 1596.42857142857 2003.35714285714 2865.71428571429 1272.30519480519 2771.42857142857 13607.1428571429 67.6328571428571 1023.71428571429 872.714285714286 1117.5
"2015-12-13" 2015-12-13 2974.69387755102 1035.71428571429 3506.12244897959 1228.57142857143 1881.73469387755 3501.02040816327 1062.85714285714 2767.85714285714 13214.2857142857 67.55 1047.75510204082 886.734693877551 1259.94897959184
"2015-12-20" 2015-12-20 3306.12244897959 1103.57142857143 3021.14285714286 1328.57142857143 1822.85714285714 3537.44047619048 1140.61224489796 2892.85714285714 12875 67.1857142857143 1197.14285714286 941.581632653061 1403.57142857143
"2015-12-27" 2015-12-27 3363.51785714286 1085.71428571429 3164.04761904762 1023.80952380952 1513.67261904762 3791.59523809524 1059.39285714286 2621.42857142857 12547.619047619 67.04 1397.7619047619 969.517857142857 1487.14285714286
"2016-01-03" 2016-01-03 4076.03896103896 1007.14285714286 4635.15769944341 935.714285714286 2499.74025974026 4173.7012987013 1082.79220779221 2878.57142857143 12357.1428571429 66.7657142857143 1603.05194805195 1012.79220779221 1871.42857142857
"2016-01-10" 2016-01-10 4101.58163265306 1071.42857142857 4408.16326530612 871.428571428571 2150.91836734694 4143.67346938776 1167.19387755102 2707.14285714286 12142.8571428571 66.4 1175.61224489796 1074.38775510204 1757.65306122449
"2016-01-17" 2016-01-17 3887.37755102041 1007.85714285714 3600 1272.14285714286 1528.67346938776 4098.57142857143 1058.16326530612 2853.57142857143 10535.7142857143 66.3114285714286 1107.29591836735 890.408163265306 1697.14285714286
"2016-01-24" 2016-01-24 2950.81868131868 992.857142857143 3441.75824175824 800 1215.82417582418 4058.24175824176 784.615384615385 2750 9857.14285714286 66.09 884.725274725275 889.230769230769 1589.56043956044
"2016-01-31" 2016-01-31 2275.65934065934 989.285714285714 3405.41601255887 928.571428571429 1124.17582417582 4247.40973312402 1043.79120879121 2753.57142857143 9678.57142857143 66.09 768.571428571429 874.725274725275 1550
"2016-02-07" 2016-02-07 1575.71428571429 905 3412.24489795918 792.857142857143 1217.14285714286 4191.83673469388 995 2867.85714285714 8785.71428571429 66.05 657.142857142857 721.642857142857 1353.0612244898
"2016-02-14" 2016-02-14 1362.91666666667 923.809523809524 3301.19047619048 785.714285714286 780.47619047619 4436.96428571429 803.869047619048 2778.57142857143 7666.66666666667 66.05 607.863095238095 692.02380952381 1323.3630952381
"2016-02-21" 2016-02-21 1272.85714285714 1058.57142857143 2784.69387755102 971.428571428571 627.357142857143 4441.5306122449 1102.14285714286 2608.57142857143 6178.57142857143 65.8671428571429 508.571428571429 630 1285.71428571429
"2016-02-28" 2016-02-28 1590.71428571429 1116.07142857143 2717.34693877551 814.285714285714 660.214285714286 4009.79591836735 940 2896.42857142857 5964.28571428571 65.73 590.928571428571 636.428571428571 1207.14285714286
"2016-03-06" 2016-03-06 2116.96428571429 1150 2852.61904761905 785.714285714286 697.5 4034.52380952381 973.27380952381 2678.57142857143 5157.14285714286 63.1757142857143 631.071428571429 659.047619047619 1070.83333333333
"2016-03-13" 2016-03-13 2160.21258503401 1196.42857142857 3022.78911564626 842.857142857143 564.073129251701 3913.60544217687 790.518707482993 2492.85714285714 5035.71428571429 62.75 537.704081632653 531.488095238095 1347.95918367347
"2016-03-20" 2016-03-20 3044.28571428571 1100 3432.65306122449 914.285714285714 584.285714285714 4297.14285714286 900 2271.42857142857 4957.14285714286 64.4871428571429 822.857142857143 571.15306122449 1625
"2016-03-27" 2016-03-27 2917.64880952381 1122.61904761905 3877.08333333333 861.904761904762 639.166666666667 4067.85714285714 828.061224489796 2169.04761904762 5583.33333333333 65.79 986.369047619048 588.782738095238 1362.35119047619
"2016-04-03" 2016-04-03 2707.85714285714 1292.85714285714 3622.57142857143 928.571428571429 541.685714285714 4199.71428571429 792.857142857143 2046.42857142857 6046.42857142857 65.79 1296.42857142857 568.357142857143 1550
"2016-04-10" 2016-04-10 2338.92857142857 1314.28571428571 3678.14285714286 878.571428571429 616.714285714286 4549.28571428571 721.428571428571 2414.28571428571 6419.64285714286 67.1957142857143 1604.78571428571 557.428571428571 1559.28571428571
"2016-04-17" 2016-04-17 1872.41071428571 1528.57142857143 3587.55952380952 838.095238095238 708.214285714286 4565.22108843537 874.52380952381 2257.14285714286 6469.04761904762 66.1585714285714 2216.28571428571 590.714285714286 1691.07142857143
"2016-04-24" 2016-04-24 2072.71550671551 1578.57142857143 3126.37755102041 900 982.959183673469 3846.77394034537 768.979591836735 2200 6467.85714285714 65.63 1676.63265306122 554.438775510204 1737.75510204082
"2016-05-01" 2016-05-01 2266.83673469388 1609.52380952381 3214.89795918367 1214.28571428571 1155.71428571429 4187.95918367347 1131.63265306122 2171.42857142857 6742.85714285714 65.7842857142857 1549.08163265306 857.34693877551 1140.81632653061
"2016-05-08" 2016-05-08 2333.52040816327 1752.38095238095 3313.16326530612 1645.2380952381 1628.82653061224 4684.69387755102 1045.46703296703 2292.85714285714 7078.57142857143 66.71 1342.34693877551 875.918367346939 1085.71428571429
"2016-05-15" 2016-05-15 2179.28571428571 1775 3305.20408163265 1371.42857142857 1723.52040816327 4787.75510204082 1148.72448979592 2214.28571428571 8300 66.71 1087.09183673469 755.408163265306 992.091836734694
"2016-05-22" 2016-05-22 2199.94897959184 1678.57142857143 2780.20408163265 1100 2650.05102040816 3860.20408163265 870.408163265306 2300 8200 66.2042857142857 1132.14285714286 995.612244897959 1053.82653061224
"2016-05-29" 2016-05-29 2205.57142857143 1657.14285714286 2983.11224489796 1300 2659.4387755102 3751.17346938776 1182.14285714286 2085.71428571429 9657.14285714286 66.12 1270.5612244898 1200.40816326531 1100.51020408163
"2016-06-05" 2016-06-05 2573.57142857143 1500 3374.28571428571 1328.57142857143 3476.42857142857 4278.57142857143 1290.30612244898 2542.85714285714 9178.57142857143 69.02 1472.14285714286 1925 1013.57142857143
"2016-06-12" 2016-06-12 2852.14285714286 1571.42857142857 3817.14285714286 1628.57142857143 4109.28571428571 4610 2021.42857142857 3192.85714285714 9178.57142857143 70.18 1797.14285714286 1926.42857142857 687.857142857143
"2016-06-19" 2016-06-19 3320 1610.71428571429 4429.64285714286 1735.71428571429 5391.42857142857 5066.42857142857 2307.14285714286 3057.14285714286 9571.42857142857 70.2085714285714 1976.42857142857 2520 704
"2016-06-26" 2016-06-26 3652.14285714286 1628.57142857143 4300 1900 4350.71428571429 5231.42857142857 2302.04081632653 2700 9250 70.23 2118.57142857143 2450.20408163265 746.040816326531
"2016-07-03" 2016-07-03 2756.42857142857 1707.14285714286 3750.71428571429 1714.28571428571 4120 5337.14285714286 1911.42857142857 2650 9142.85714285714 69.84 1966.42857142857 2362.14285714286 763.571428571429
"2016-07-10" 2016-07-10 1881.37755102041 1771.42857142857 3707.14285714286 1835.71428571429 3673.57142857143 5255.71428571429 2212.34693877551 3107.14285714286 8928.57142857143 69.32 1878.80952380952 2662.85714285714 884.659863945578
"2016-07-17" 2016-07-17 3137.38095238095 2150 4573.80952380952 2592.85714285714 3564.04761904762 5152.44897959184 2360.68027210884 3247.61904761905 8053.57142857143 68.6885714285714 1820.47619047619 2041.90476190476 877.619047619048
"2016-07-24" 2016-07-24 3595.71428571429 1614.28571428571 3784.04761904762 2221.42857142857 2929.04761904762 4365.71428571429 1757.44897959184 2571.42857142857 9964.28571428571 67.11 1333.33333333333 1476.19047619048 738.571428571429
"2016-07-31" 2016-07-31 3142.85714285714 1650 3038.33333333333 2228.57142857143 1983.80952380952 3953.33333333333 1464.28571428571 2185.71428571429 11000 67.11 1168.80952380952 1485.71428571429 692.857142857143
"2016-08-07" 2016-08-07 2466.90476190476 1592.85714285714 2368.09523809524 2014.28571428571 1676.47619047619 3269.52380952381 1300 2571.42857142857 11214.2857142857 65.7 916.190476190476 1431.19047619048 610.238095238095
"2016-08-14" 2016-08-14 2706.66666666667 1635.71428571429 2533.80952380952 2042.85714285714 1270.47619047619 2796.42857142857 1050 2535.71428571429 11357.1428571429 65.7 906.904761904762 1187.61904761905 625
"2016-08-21" 2016-08-21 2641.02040816327 1564.28571428571 2275.2380952381 2042.85714285714 1037.38095238095 2584.86394557823 1093.57142857143 2200 11571.4285714286 65.1342857142857 1187.85714285714 1108.57142857143 652.619047619048
"2016-08-28" 2016-08-28 2358.57142857143 1607.14285714286 1694.52380952381 2407.14285714286 785.47619047619 2250.2380952381 941.836734693878 3364.28571428571 11678.5714285714 65.04 1076.19047619048 830.47619047619 788.163265306122
"2016-09-04" 2016-09-04 1645.71428571429 1492.85714285714 1482.38095238095 2164.28571428571 688.095238095238 1571.90476190476 748.520408163265 2671.42857142857 11357.1428571429 66.96 963.809523809524 783.809523809524 694.738095238095
"2016-09-11" 2016-09-11 1732.38095238095 1428.57142857143 1747.14285714286 2092.85714285714 733.333333333333 1397.14285714286 1020 1928.57142857143 11000 68.4 860.986394557823 742.857142857143 617.80612244898
"2016-09-18" 2016-09-18 1721.42857142857 1532.14285714286 1742.38095238095 2185.71428571429 784.285714285714 1244.28571428571 1066.12244897959 1946.42857142857 11000 69.36 1023.80952380952 773.47619047619 655.510204081633
"2016-09-25" 2016-09-25 2264.28571428571 1567.85714285714 2088.80952380952 1742.5 755.47619047619 1652.38095238095 1416.12244897959 2314.28571428571 10750 70.64 945 604.047619047619 638.305860805861
"2016-10-02" 2016-10-02 3037.61904761905 1306.42857142857 2805 1540 718.333333333333 1810.47619047619 1167.61904761905 1928.57142857143 10642.8571428571 70.7428571428571 1054.28571428571 471.904761904762 595.238095238095
"2016-10-09" 2016-10-09 3566.66666666667 1278.92857142857 3212.38095238095 1714.28571428571 795.952380952381 1669.52380952381 907.142857142857 1728.57142857143 10285.7142857143 71.0857142857143 1250.47619047619 486.666666666667 593.112244897959
"2016-10-16" 2016-10-16 3809.04761904762 1200 2487.38095238095 1535.71428571429 1285 2286.19047619048 1059.69387755102 1678.57142857143 10214.2857142857 71.3642857142857 1383.09523809524 531.428571428571 860.714285714286
"2016-10-23" 2016-10-23 4817.85714285714 1278.57142857143 2860.2380952381 1378.57142857143 1024.7619047619 2573.80952380952 955.30612244898 1850 10500 72.83 1380.71428571429 600.238095238095 1608.33333333333
